awards[0].contractPeriod.endDate	awards[0].contractPeriod.startDate	awards[0].description	awards[0].id	awards[0].status	awards[0].suppliers[0].id	awards[0].suppliers[0].name	awards[0].title	awards[0].value.amount	awards[0].value.currency	contracts[0].awardID	contracts[0].description	contracts[0].id	contracts[0].implementation.transactions[0].date	contracts[0].implementation.transactions[0].id	contracts[0].implementation.transactions[0].payee.id	contracts[0].implementation.transactions[0].payee.name	contracts[0].implementation.transactions[0].payer.id	contracts[0].implementation.transactions[0].payer.name	contracts[0].implementation.transactions[0].value.amount	contracts[0].implementation.transactions[0].value.currency	contracts[0].period.endDate	contracts[0].period.startDate	contracts[0].status	contracts[0].title	contracts[0].value.amount	date	id	initiationType	planning.documents[0].dateModified	planning.documents[0].datePublished	planning.documents[0].description	planning.documents[0].documentType	planning.documents[0].title	planning.documents[0].url	planning.documents[1].format	tag[0]	tender.additionalProcurementCategories[0]	tender.awardCriteria	tender.awardCriteriaDetails	tender.description	tender.documents[0].dateModified	tender.documents[0].datePublished	tender.documents[0].description	tender.documents[0].documentType	tender.documents[0].format	tender.documents[0].title	tender.documents[0].url	tender.enquiryPeriod.endDate	tender.enquiryPeriod.startDate	tender.id	tender.mainProcurementCategory	tender.minValue.amount	tender.minValue.currency	tender.procurementMethod	tender.procurementMethodDetails	tender.procurementMethodRationale	tender.procuringEntity.id	tender.procuringEntity.name	tender.status	tender.title	tender.value.amount	tender.value.currency	state	latitud	longitud	coordenada
2023-02-17T00:00:00+00:00	2023-02-17T00:00:00+00:00	COMPROBACIÓN DE GASTO POR SERVICIO DE LOS 80,000 KMS, A LA UNIDAD KIA SPORTAGE ASIGNADA A LA AUDITORIA GENERAL	PEDIDO 14	active	MX-RFC-VKX1507167L9	VEHICULOS KOREANOS DE XALAPA, S.A. DE C.V.	  PEDIDO DE COMPRA 	5750.0		PEDIDO 14	MANTENIMIENTO PREVENTIVO PARA LA UNIDAD VEHICULAR ASIGNADA A LA AUDITORÍA GENERAL, DERIVADO DEL SERVICIO DE 80,000 KMS.	E000213									2023-02-17T00:00:00+00:00	2023-02-17T00:00:00+00:00	terminated	  PEDIDO DE COMPRA 	5750.0	2023-07-13T19:34:47+00:00	ocds-o4r2u1-CG-COMPROBACIÓN-DE-GASTO-POR-SERVICIO-DE-MANTENIMIENTO-A-LA-UNIDAD-KIA-SPORTAGE-ASIGNADA-A-LA-AUDITORIA-GENERAL.v15.contract	tender								contract	services	bestValueToGovernment		MANTENIMIENTO PREVENTIVO DEL VEHICULO ASIGNADO A LA AUDITORÍA GENERAL										CG-COMPROBACIÓN-DE-GASTO-POR-SERVICIO-DE-MANTENIMIENTO-A-LA-UNIDAD-KIA-SPORTAGE-ASIGNADA-A-LA-AUDITORIA-GENERAL	services			direct	Adjudicación directa	DE ACUERDO A LO ESTABLECIDO EN EL ARTICULO 59 Y 60 DE LA LAAAEBM DEL ESTADO DE VERACRUZ DE IGNACIO DE LA LLAVE.	MX-RFC-OFS000526912	DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS		COMPROBACIÓN DE GASTO POR SERVICIO DE LOS 80,000 KMS, A LA UNIDAD KIA SPORTAGE ASIGNADA A LA AUDITORIA GENERAL	5750.0		Veracruz	19.173773	-96.134224	(19.173773, -96.134224)
2023-02-15T00:00:00+00:00	2023-02-15T00:00:00+00:00	ADQUISICIÓN DE SELLO FECHADOR AUTOENTINTABLE PARA EL DEPARTAMENTO DE ADQUISICIONES E INVENTARIOS	SOLICITUD 00028M	active	MX-RFC-HEGE5302183I1	ELODIA HERNANDEZ GOMEZ	 SOLICITUD DE MATERIALES	850.0		SOLICITUD 00028M	PROVEER DE LOS MATERIALES NECESARIOS AL ÁREA REQUIRENTE PARA CUMPLIR DE MANERA OPTIMA CON SUS FUNCIONES.	SOLICITUD 00028M									2023-02-15T00:00:00+00:00	2023-02-15T00:00:00+00:00	terminated	 SOLICITUD DE MATERIALES	850.0	2023-07-13T18:28:18+00:00	ocds-o4r2u1-AD-ADQUISICIÓN-DE-SELLO-FECHADOR-AUTOENTINTABLE-PARA-EL-DAI.v12.implementation	tender								implementation	goodsAcquisition	bestValueToGovernment		SUMINISTRAR LOS MATERIALES NECESARIOS PARA AL ÁREA REQUIRENTE PARA CUMPLIR DE MANERA OPTIMA CON SUS FUNCIONES.										AD-ADQUISICIÓN-DE-SELLO-FECHADOR-AUTOENTINTABLE-PARA-EL-DAI	goods			direct	Adjudicación directa	DE ACUERDO A LO ESTABLECIDO EN EL ARTICULO 59 DE LA LAAAEBM DEL ESTADO DE VERACRUZ DE IGNACIO DE LA LLAVE 	MX-RFC-OFS000526912	DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS		ADQUISICIÓN DE SELLO FECHADOR AUTOENTINTABLE PARA EL DEPARTAMENTO DE ADQUISICIONES E INVENTARIOS	850.0		Veracruz	19.173773	-96.134224	(19.173773, -96.134224)
2023-02-28T00:00:00+00:00	2023-02-28T00:00:00+00:00	COMPROBACIÓN DE GASTOS POR LA VERIFICACIÓN VEHICULAR (VOLUNTARIA) EN LA CDMX A LA UNIDAD KIA SPORTAGE LX 2020 PROPIEDAD DEL ORFIS 	E000220	active	MX-RFC-MURJ810519797	JESÚS OMAR MUÑOZ RUIZ	 POLIZA 	677.0		E000220	VERIFICACIÓN VEHICULAR (VOLUNTARIA) EN LA CIUDAD DE MEXICO A LA UNIDAD KIA SPORTAGE LX 2020 PROPIEDAD DE LA INSTITUCIÓN	E000220									2023-02-28T00:00:00+00:00	2023-02-28T00:00:00+00:00	terminated	 POLIZA	677.0	2023-07-13T21:51:15+00:00	ocds-o4r2u1-CG-COMPROBACIÓN-DE-GASTOS-POR-VERIFICACIÓN-VEHICULAR-VOLUNTARIA-EN-CDMX-A-LA-UNIDAD-KIA-SPORTAGE-PROPIEDAD-DEL-ORFIS.v12.implementation	tender								implementation	services	bestValueToGovernment		VERIFICACIÓN VEHICULAR (VOLUNTARIA) EN LA CIUDAD DE MEXICO A LA UNIDAD KIA SPORTAGE LX 2020 PROPIEDAD DE LA INSTITUCIÓN										CG-COMPROBACIÓN-DE-GASTOS-POR-VERIFICACIÓN-VEHICULAR-VOLUNTARIA-EN-CDMX-A-LA-UNIDAD-KIA-SPORTAGE-PROPIEDAD-DEL-ORFIS	services			direct	Adjudicación directa	DE ACUERDO A LO ESTABLECIDO EN EL ARTICULO 59 DE LA LAAAEBM DEL ESTADO DE VERACRUZ DE IGNACIO DE LA LLAVE.	MX-RFC-OFS000526912	DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS		COMPROBACIÓN DE GASTOS POR LA VERIFICACIÓN VEHICULAR (VOLUNTARIA) EN LA CDMX A LA UNIDAD KIA SPORTAGE LX 2020 PROPIEDAD DEL ORFIS 	677.0		Veracruz	19.173773	-96.134224	(19.173773, -96.134224)
2023-02-14T00:00:00+00:00	2023-02-14T00:00:00+00:00	REPOSICIÓN DE GASTOS GENERADOS POR LA ADQUISICÓN DE ACUMULADOR PARA VEHICULO KIA SPORTAGE ASIGNADO A LA AUDITORIA GENERAL	SOLICITUD 00036S	active	MX-RFC-AOLM690917UY8	MIGUEL ANGEL ACOSTA LANDA	 SOLICITUD DE SERVICIO	2900.0		SOLICITUD 00036S	ADQUISICIÓN DE ACUMULADOR PARA CAMBIO EN EL VEHICULO KIA SPORTAGE ASIGNADO A LA AUDITORÍA GENERAL.	SOLICITUD 00036S									2023-02-14T00:00:00+00:00	2023-02-14T00:00:00+00:00	terminated	 SOLICITUD DE SERVICIO	2900.0	2023-07-13T19:37:23+00:00	ocds-o4r2u1-RG-REPOSICIÓN-DE-GASTOS-GENERADOS-POR-ADQUISICIÓN-DE-ACUMULADOR-PARA-VEHICULO-KIA-SPORTAGE-ASIGNADO-A-LA-AUDITORIA-GENERAL.v12.implementation	tender								implementation	goodsAcquisition	bestValueToGovernment		MANTENIMIENTO PREVENTIVO DEL VEHICULO ASIGNADO A LA AUDITORÍA GENERAL										RG-REPOSICIÓN-DE-GASTOS-GENERADOS-POR-ADQUISICIÓN-DE-ACUMULADOR-PARA-VEHICULO-KIA-SPORTAGE-ASIGNADO-A-LA-AUDITORIA-GENERAL	goods			direct	Adjudicación directa	DE ACUERDO A LO ESTABLECIDO EN EL ARTICULO 59 Y 60 DE LA LAAAEBM DEL ESTADO DE VERACRUZ DE IGNACIO DE LA LLAVE.	MX-RFC-OFS000526912	DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS		REPOSICIÓN DE GASTOS GENERADOS POR LA ADQUISICÓN DE ACUMULADOR PARA VEHICULO KIA SPORTAGE ASIGNADO A LA AUDITORIA GENERAL	2900.0		Veracruz	19.173773	-96.134224	(19.173773, -96.134224)
2023-02-28T00:00:00+00:00	2023-02-28T00:00:00+00:00	SERVICIO DE LOS 30,000 KMS, AL VEHICULO TOYOTA YARIS, ASIGNADO A LA DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS	SOLICITUD 00049S	active	MX-RFC-SMX060828MD9	SAMURAI MOTORS XALAPA, S. DE R.L. DE C.V.	 SOLICITUD DE SERVICIO	1899.01		SOLICITUD 00049S	SERVICIO DE MANTENIMIENTO  PREVENTIVO DE LOS 30,000 KMS PARA LA UNIDAD VEHICULAR TOYOTA YARIS, ASIGNADA A LA DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS.	SOLICITUD 00049S									2023-02-28T00:00:00+00:00	2023-02-28T00:00:00+00:00	terminated	 SOLICITUD DE SERVICIO	1899.01	2023-07-13T19:56:15+00:00	ocds-o4r2u1-AD-SERVICIO-DE-LOS-30,000-KMS-AL-VEHICULO-TOYOTA-YARIS-ASIGNADO-A-LA-DIRECCIÓN-GENERAL-DE-ADMINISTRACIÓN-Y-FINANZAS.v11.implementation	tender								implementation	services	bestValueToGovernment		MANTENIMIENTO PREVENTIVO DEL VEHICULO ASIGNADO A LA DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS										AD-SERVICIO-DE-LOS-30,000-KMS-AL-VEHICULO-TOYOTA-YARIS-ASIGNADO-A-LA-DIRECCIÓN-GENERAL-DE-ADMINISTRACIÓN-Y-FINANZAS	services			direct	Adjudicación directa	DE ACUERDO A LO ESTABLECIDO EN EL ARTICULO 59 DE LA LAAAEBM DEL ESTADO DE VERACRUZ DE IGNACIO DE LA LLAVE.	MX-RFC-OFS000526912	DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS		SERVICIO DE LOS 30,000 KMS, AL VEHICULO TOYOTA YARIS, ASIGNADO A LA DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS	1899.01		Veracruz	19.173773	-96.134224	(19.173773, -96.134224)
2023-03-01T00:00:00+00:00	2023-03-01T00:00:00+00:00	ADQUISICIÓN DE AIRE COMPRIMIDO PARA MANTENIMIENTO PREVENTIVO AL SISTEMA CONTRA INCENDIOS	SOLICITUD 00087M	active	MX-RFC-OFI920113KZ8	OFIX, S.A. DE C.V.	 SOLICITUD DE MATERIALES	1323.1		SOLICITUD 00087M	ADQUISICIÓN DE AIRE COMPRIMIDO PARA MANTENIMIENTO PREVENTIVO AL SISTEMA CONTRA INCENDIOS	SOLICITUD 00087M									2023-03-01T00:00:00+00:00	2023-03-01T00:00:00+00:00	terminated	 SOLICITUD DE MATERIALES	1323.1	2023-07-13T22:07:48+00:00	ocds-o4r2u1-AD-ADQUISICIÓN-DE-AIRE-COMPRIMIDO-PARA-MANTENIMIENTO-PREVENTIVO-AL-SISTEMA-CONTRA-INCENDIOS.v11.implementation	tender								implementation	goodsAcquisition	bestValueToGovernment		DARLE MANTENIMIENTO A LOS SISTEMAS CONTRA INCENDIOS PARA QUE ESTEN EN OPTIMAS CONDICIONES.										AD-ADQUISICIÓN-DE-AIRE-COMPRIMIDO-PARA-MANTENIMIENTO-PREVENTIVO-AL-SISTEMA-CONTRA-INCENDIOS	goods			direct	Adjudicación directa	DE ACUERDO A LO ESTABLECIDO EN EL ARTICULO 59 DE LA LAAAEBM DEL ESTADO DE VERACRUZ DE IGNACIO DE LA LLAVE 	MX-RFC-OFS000526912	DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS		ADQUISICIÓN DE AIRE COMPRIMIDO PARA MANTENIMIENTO PREVENTIVO AL SISTEMA CONTRA INCENDIOS	1323.1		Veracruz	19.173773	-96.134224	(19.173773, -96.134224)
2023-03-03T00:00:00+00:00	2023-03-03T00:00:00+00:00	SERVICIO DE DE ELABORACIÓN DE 5 JUEGOS DE PORTADAS Y CONTRAPORTADA RELATIVOS AL INFORME DE SEGUIMIENTO A LAS OBSERVACIONES, RECOMENDACIONES Y ACCIONES PROMOVIDAS POR LA FISCALIZACIÓN PÚBLICA 2017 A 2020	SOLICITUD 00059S	active	MX-RFC-CARR5808301S3	RIMO FORMAS	 SOLICITUD DE SERVICIO	1183.2		SOLICITUD 00059S	GESTIONAR PARA EL ÁREA REQUIRENTE LA ELABORACIÓN DE 5 JUEGOS DE PORTADAS Y CONTRAPORTADA RELATIVOS AL INFORME DE SEGUIMIENTO A LAS OBSERVACIONES, RECOMENDACIONES Y ACCIONES PROMOVIDAS POR LA FISCALIZACIÓN PÚBLICA 2017 A 2020, PARA ESTAR EN POSIBILIDAD DE CUMPLIR CON SUS OBLIGACIONES.	SOLICITUD 00059S									2023-03-03T00:00:00+00:00	2023-03-03T00:00:00+00:00	terminated	 SOLICITUD DE SERVICIO	1183.2	2023-07-13T22:29:27+00:00	ocds-o4r2u1-AD-SERVICIO-DE-ELABORACIÓN-DE-5-JUEGOS-DE-PORTADA-Y-CONTRAPORTADA-RELATIVAS-AL-INFORME-DE-LAS-OBSERVACIONES-A-LA-FISCALIZACIÓN-PÚBLICA-2017-A-2020.v12.implementation	tender								implementation	services	bestValueToGovernment		GESTIONAR PARA EL ÁREA REQUIRENTE LA ELABORACIÓN DE 5 JUEGOS DE PORTADAS Y CONTRAPORTADA RELATIVOS AL INFORME DE SEGUIMIENTO A LAS OBSERVACIONES, RECOMENDACIONES Y ACCIONES PROMOVIDAS POR LA FISCALIZACIÓN PÚBLICA 2017 A 2020, PARA ESTAR EN POSIBILIDAD DE CUMPLIR CON SUS OBLIGACIONES.										AD-SERVICIO-DE-ELABORACIÓN-DE-5-JUEGOS-DE-PORTADA-Y-CONTRAPORTADA-RELATIVAS-AL-INFORME-DE-LAS-OBSERVACIONES-A-LA-FISCALIZACIÓN-PÚBLICA-2017-A-2020	services			direct	Adjudicación directa	DE ACUERDO A LO ESTABLECIDO EN EL ARTICULO 59 DE LA LAAAEBM DEL ESTADO DE VERACRUZ DE IGNACIO DE LA LLAVE 	MX-RFC-OFS000526912	DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS		SERVICIO DE DE ELABORACIÓN DE 5 JUEGOS DE PORTADAS Y CONTRAPORTADA RELATIVOS AL INFORME DE SEGUIMIENTO A LAS OBSERVACIONES, RECOMENDACIONES Y ACCIONES PROMOVIDAS POR LA FISCALIZACIÓN PÚBLICA 2017 A 2020	1183.2		Veracruz	19.173773	-96.134224	(19.173773, -96.134224)
2023-03-08T00:00:00+00:00	2023-03-08T00:00:00+00:00	"SERVICIO DE IMPRESIÓN DE PENDONES PARA EVENTO ""DIALOGO DE MUJERES 2023"""	SOLICITUD 00052S	active	MX-RFC-CARR5808301S3	RIMO FORMAS	 SOLICITUD DE SERVICIO	665.84		SOLICITUD 00052S	SERVICIO DE IMPRESIÓN DE PENDONES PARA EVENTO DE DIALOGO DE MUJERES 2023	SOLICITUD 00052S									2023-03-08T00:00:00+00:00	2023-03-08T00:00:00+00:00	terminated	 SOLICITUD DE SERVICIO	665.84	2023-07-13T22:41:09+00:00	ocds-o4r2u1-AD-SERVICIO-DE-IMPRESIÓN-DE-PENDONES-PARA-DIALOGO-DE-MUJERES-2023.v12.implementation	tender								implementation	services	bestValueToGovernment		SERVICIO DE IMPRESIÓN DE PENDONES PARA EVENTO DE DIALOGO DE MUJERES 2023										AD-SERVICIO-DE-IMPRESIÓN-DE-PENDONES-PARA-DIALOGO-DE-MUJERES-2023	services			direct	Adjudicación directa	DE ACUERDO A LO ESTABLECIDO EN EL ARTICULO 59 DE LA LAAAEBM DEL ESTADO DE VERACRUZ DE IGNACIO DE LA LLAVE 	MX-RFC-OFS000526912	DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS		"SERVICIO DE IMPRESIÓN DE PENDONES PARA EVENTO ""DIALOGO DE MUJERES 2023"""	665.84		Veracruz	19.173773	-96.134224	(19.173773, -96.134224)
2023-03-14T00:00:00+00:00	2023-03-14T00:00:00+00:00	SERVICIO DE IMPRESIÓN DEL EMBLEMA INSTITUCIONAL EN 2,000 HOJAS TAMAÑO CARTA	SOLICITUD 00013S	active	MX-RFC-HEGE5302183I1	ELODIA HERNANDEZ GOMEZ	 SOLICITUD DE SERVICIO	1392.0		SOLICITUD 00013S	SERVICIO DE IMPRESIÓN DEL EMBLEMA INSTITUCIONAL EN 2,000 HOJAS TAMAÑO CARTA	SOLICITUD 00013S									2023-03-14T00:00:00+00:00	2023-03-14T00:00:00+00:00	terminated	 SOLICITUD DE SERVICIO	1392.0	2023-07-13T22:56:49+00:00	ocds-o4r2u1-AD-SERVICIO-DE-IMPRESIÓN-DEL-EMBLEMA-INSTITUCIONAL-EN-2,000-HOJAS-TAMAÑO-CARTA-(13S).v13.implementation	tender								implementation	services	bestValueToGovernment		SERVICIO DE IMPRESIÓN DEL EMBLEMA INSTITUCIONAL EN 2,000 HOJAS TAMAÑO CARTA										AD-SERVICIO-DE-IMPRESIÓN-DEL-EMBLEMA-INSTITUCIONAL-EN-2,000-HOJAS-TAMAÑO-CARTA-(13S)	services			direct	Adjudicación directa	DE ACUERDO A LO ESTABLECIDO EN EL ARTICULO 59 DE LA LAAAEBM DEL ESTADO DE VERACRUZ DE IGNACIO DE LA LLAVE 	MX-RFC-OFS000526912	DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS		SERVICIO DE IMPRESIÓN DEL EMBLEMA INSTITUCIONAL EN 2,000 HOJAS TAMAÑO CARTA (13S)	1392.0		Veracruz	19.173773	-96.134224	(19.173773, -96.134224)
2023-03-15T00:00:00+00:00	2023-03-15T00:00:00+00:00	COMPROBACIÓN DE GASTO POR CONCEPTO DE 4 VERIFICACIONES VEHICULARES (1ER PERIODO) DE LAS UNIDADES PROPIEDAD DEL ORFIS, CON TERMINACIÓN 5,6,7 Y 8	E000377	active	MX-RFC-MAVF9001117B9	FERNANDO MAYORAL VERGARA	 POLIZA	1744.0		E000377	COMPROBACIÓN DE GASTO POR CONCEPTO DE 4 VERIFICACIONES VEHICULARES (1ER PERIODO) DE LAS UNIDADES PROPIEDAD DEL ORFIS, CON TERMINACIÓN 5,6,7 Y 8	E000377									2023-03-15T00:00:00+00:00	2023-03-15T00:00:00+00:00	terminated	 POLIZA	1744.0	2023-07-13T23:11:32+00:00	ocds-o4r2u1-CG-COMPROBACIÓN-DE-GASTO-POR-CONCEPTO-DE-4-VERIFICACIONES-VEHICULARES-DE-LOS-VEHICULOS-DEL-ORFIS-CON-TERMINACIÓN-5-6-7-Y-8.v12.implementation	tender								implementation	services	bestValueToGovernment		COMPROBACIÓN DE GASTO POR CONCEPTO DE 4 VERIFICACIONES VEHICULARES (1ER PERIODO) DE LAS UNIDADES PROPIEDAD DEL ORFIS, CON TERMINACIÓN 5,6,7 Y 8										CG-COMPROBACIÓN-DE-GASTO-POR-CONCEPTO-DE-4-VERIFICACIONES-VEHICULARES-DE-LOS-VEHICULOS-DEL-ORFIS-CON-TERMINACIÓN-5-6-7-Y-8	services			direct	Adjudicación directa	DE ACUERDO A LO ESTABLECIDO EN EL ARTICULO 59 DE LA LAAAEBM DEL ESTADO DE VERACRUZ DE IGNACIO DE LA LLAVE 	MX-RFC-OFS000526912	DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS		COMPROBACIÓN DE GASTO POR CONCEPTO DE 4 VERIFICACIONES VEHICULARES (1ER PERIODO) DE LAS UNIDADES PROPIEDAD DEL ORFIS, CON TERMINACIÓN 5,6,7 Y 8	1744.0		Veracruz	19.173773	-96.134224	(19.173773, -96.134224)
2023-03-09T00:00:00+00:00	2023-03-09T00:00:00+00:00	ADQUISICIÓN DE OTROS PRODUCTOS QUMICOS, FOAM CLEANER Y FOAM CLEAER ECOLÓGICO PARA MANTENIMIENTO DE LOS AIRES ACONDICIONADOS	SOLICITUD 00029M	active	MX-RFC-ZACF890523M60	FERNANDO CASTILLO ZARATE	 SOLICITUD DE MATERIALES	1434.97		SOLICITUD 00029M	ADQUISICIÓN DE OTROS PRODUCTOS QUMICOS, FOAM CLEANER Y FOAM CLEAER ECOLÓGICO PARA MANTENIMIENTO DE LOS AIRES ACONDICIONADOS	SOLICITUD 00029M									2023-03-09T00:00:00+00:00	2023-03-09T00:00:00+00:00	terminated	 SOLICITUD DE MATERIALES	1434.97	2023-07-13T23:38:18+00:00	ocds-o4r2u1-AD-ADQUISICIÓN-DE-FOAM-CLEANER-Y-FOAM-CLEANER-ECOLOGICO-PARA-MANTENIMIENTO-DEL-SISTEMA-DE-AIRE-ACONDICIONADO.v12.implementation	tender								implementation	goodsAcquisition	bestValueToGovernment		ADQUISICIÓN DE OTROS PRODUCTOS QUMICOS, FOAM CLEANER Y FOAM CLEAER ECOLÓGICO PARA MANTENIMIENTO DE LOS AIRES ACONDICIONADOS										AD-ADQUISICIÓN-DE-FOAM-CLEANER-Y-FOAM-CLEANER-ECOLOGICO-PARA-MANTENIMIENTO-DEL-SISTEMA-DE-AIRE-ACONDICIONADO	goods			direct	Adjudicación directa	DE ACUERDO A LO ESTABLECIDO EN EL ARTICULO 59 DE LA LAAAEBM DEL ESTADO DE VERACRUZ DE IGNACIO DE LA LLAVE 	MX-RFC-OFS000526912	DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS		ADQUISICIÓN DE OTROS PRODUCTOS QUMICOS, FOAM CLEANER Y FOAM CLEAER ECOLÓGICO PARA MANTENIMIENTO DE LOS AIRES ACONDICIONADOS	1434.97		Veracruz	19.173773	-96.134224	(19.173773, -96.134224)
2023-03-15T00:00:00+00:00	2023-03-15T00:00:00+00:00	ADQUISICIÓN DE PINTARRÓN BLANCO DE 60 x 90 SOLICITADO POR LA SUBDIRECCIÓN DE RECURSOS HUMANOS	SOLICITUD 00047M	active	MX-RFC-PSA831013PE3	PAPELERIA SALAMAN, S.A. DE C.V.	SOLICITUD DE MATERIALES	485.98		SOLICITUD 00047M	ADQUISICIÓN DE PINTARRÓN BLANCO DE 60 x 90 SOLICITADO POR LA SUBDIRECCIÓN DE RECURSOS HUMANOS	SOLICITUD 00047M									2023-03-15T00:00:00+00:00	2023-03-15T00:00:00+00:00	terminated	 SOLICITUD DE MATERIALES	485.98	2023-07-14T00:25:15+00:00	ocds-o4r2u1-AD-ADQUISICIÓN-DE-PINTARRON-BLANCO-PARA-LA-SUBDIRECCIÓN-DE-RH.v14.implementation	tender								implementation	goodsAcquisition	bestValueToGovernment		ADQUISICIÓN DE PINTARRÓN BLANCO DE 60 x 90 SOLICITADO POR LA SUBDIRECCIÓN DE RECURSOS HUMANOS										AD-ADQUISICIÓN-DE-PINTARRON-BLANCO-PARA-LA-SUBDIRECCIÓN-DE-RH	goods			direct	Adjudicación directa	DE ACUERDO A LO ESTABLECIDO EN EL ARTICULO 59 DE LA LAAAEBM DEL ESTADO DE VERACRUZ DE IGNACIO DE LA LLAVE	MX-RFC-OFS000526912	DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS		ADQUISICIÓN DE PINTARRÓN BLANCO DE 60 x 90 	485.98		Veracruz	19.173773	-96.134224	(19.173773, -96.134224)
2023-03-02T00:00:00+00:00	2023-03-02T00:00:00+00:00	ADQUISICIÓN DE MATERIALES Y ÚTILES DE OFICINA, MATERIAL ELÉCTRICO Y PLASTICOS PARA USO DE LA DIRECCIÓN DE TECNOLOGÍAS DE LA INFORMACIÓN	SOLICITUD 00085M	active	MX-RFC-HERC770125GQ4	CARLOS HERNANDEZ RUIZ	SOLICITUD DE MATERIALES	1353.36		SOLICITUD 00085M	ADQUISICIÓN DE MATERIALES Y ÚTILES DE OFICINA, MATERIAL ELÉCTRICO Y PLASTICOS PARA USO DE LA DIRECCIÓN DE TECNOLOGÍAS DE LA INFORMACIÓN	SOLICITUD 00085M									2023-03-02T00:00:00+00:00	2023-03-02T00:00:00+00:00	terminated	 SOLICITUD DE MATERIALES	186.67	2023-07-13T23:24:25+00:00	ocds-o4r2u1-AD-ADQUISICIÓN-DE-MATERIAL-Y-UTILES-DE-OFICINA-MATERIAL-ELECTRICO-Y-PLASTICOS-PARA-USO-DE-LA-DGTI.v12.implementation	tender								implementation	goodsAcquisition	bestValueToGovernment		PROVEER DE MATERIALES Y ÚTILES DE OFICINA, MATERIAL ELÉCTRICO Y PLASTICOS PARA USO DE LA DIRECCIÓN DE TECNOLOGÍAS DE LA INFORMACIÓN PARA QUE PUEDAN REALIZAR SUS FUNCIONES DE MANERA OPTIMA.										AD-ADQUISICIÓN-DE-MATERIAL-Y-UTILES-DE-OFICINA-MATERIAL-ELECTRICO-Y-PLASTICOS-PARA-USO-DE-LA-DGTI	goods			direct	Adjudicación directa	DE ACUERDO A LO ESTABLECIDO EN EL ARTICULO 59 DE LA LAAAEBM DEL ESTADO DE VERACRUZ DE IGNACIO DE LA LLAVE 	MX-RFC-OFS000526912	DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS		ADQUISICIÓN DE MATERIALES Y ÚTILES DE OFICINA, MATERIAL ELÉCTRICO Y PLASTICOS PARA USO DE LA DIRECCIÓN DE TECNOLOGÍAS DE LA INFORMACIÓN	1353.36		Veracruz	19.173773	-96.134224	(19.173773, -96.134224)
2023-03-21T00:00:00+00:00	2023-03-21T00:00:00+00:00	ADQUISICIÓN DE CABLE THW Y CINTAS DE AISLAR REQUERIDAS POR LA DIRECCIÓN DE TECNOLOGÍAS DE LA INFORMACIÓN	SOLICITUD 00104M	active	MX-RFC-HERC770125GQ4	CARLOS HERNANDEZ RUIZ	 SOLICITUD DE MATERIALES	1473.78		SOLICITUD 00104M	ADQUISICIÓN DE CABLE THW Y CINTAS DE AISLAR REQUERIDAS POR LA DIRECCIÓN DE TECNOLOGÍAS DE LA INFORMACIÓN PARA CUMPLIR CON SUS FUNCIONES.	SOLICITUD 00104M									2023-03-21T00:00:00+00:00	2023-03-21T00:00:00+00:00	terminated	 SOLICITUD DE MATERIALES	1473.78	2023-07-14T00:38:27+00:00	ocds-o4r2u1-AD-ADQUISICIÓN-DE-CABLE-THW-Y-CINTAS-DE-AISLAR-REQUERIDAS-POR-LA-DGTI.v12.implementation	tender								implementation	goodsAcquisition	bestValueToGovernment		PROPORCIONAR AL ÁREA REQUIRENTE LOS MATERIALES NECESARIOS PARA CUMPLIR CON SUS FUNCIONES.										AD-ADQUISICIÓN-DE-CABLE-THW-Y-CINTAS-DE-AISLAR-REQUERIDAS-POR-LA-DGTI	goods			direct	Adjudicación directa	DE ACUERDO A LO ESTABLECIDO EN EL ARTICULO 59 DE LA LAAAEBM DEL ESTADO DE VERACRUZ DE IGNACIO DE LA LLAVE 	MX-RFC-OFS000526912	DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS		ADQUISICIÓN DE CABLE THW Y CINTAS DE AISLAR REQUERIDAS POR LA DIRECCIÓN DE TECNOLOGÍAS DE LA INFORMACIÓN	1473.78		Veracruz	19.173773	-96.134224	(19.173773, -96.134224)
